id;anzahl_sitze;erstzulassung;farbe;feinstaubplakette;getriebe;hubraum;karosserieform;km;kraftstoff;leistung_ps;marke;modell;preis;schadstoffklasse;tueren
mercedes-benz-citan-112cte-autom-klima-navi-kamera-tempomat-benzin-silber-a82fc5af-5353-4197-9633-e81eea8b95d8;5.0;2018.0;Silber;4 (Grün);Automatik;1461.0;;30000.0;Super 95;114.0;Mercedes-Benz;Citan;23189.0;Euro 6;5.0
citroen-c-crosser-exclusive-7-sitzer-mit-leder-navi-diesel-schwarz-e4f96980-44ac-4fc0-a4df-890b0c516c0d;7.0;2010.0;Schwarz;4 (Grün);Schaltgetriebe;2179.0;SUV/Geländewagen/Pickup;330000.0;Diesel (Rußpartikelfilter);156.0;Citroen;C-Crosser;4600.0;Keine;4.0
bmw-320-3er-d-xenon-navi-einparkhilfe-sitzheizung-diesel-rot-062d599a-5e00-4420-83d7-259c4a336721;5.0;2012.0;Rot;Keine;Schaltgetriebe;1995.0;Limousine;160800.0;Diesel (Rußpartikelfilter);184.0;BMW;320;11990.0;Euro 5;4.0
mini-cooper-countryman-navi-sitzheizung-18zoll-benzin-grau-4d149bd5-951f-446a-a671-93a5305e84b1;5.0;2014.0;Grau;4 (Grün);Schaltgetriebe;1598.0;SUV/Geländewagen/Pickup;61990.0;Super 95;122.0;MINI;Cooper;12890.0;Euro 5;5.0
volkswagen-golf-vi-2-0-tdi-gtd-diesel-schwarz-747ac3cd-e987-42d3-a873-40c9868204a2;5.0;2010.0;Schwarz;4 (Grün);Automatik;1968.0;Limousine;120900.0;Diesel (Rußpartikelfilter);170.0;Volkswagen;Golf;10950.0;Euro 5;4.0
mercedes-benz-e-220-t-d-9g-tronic-amg-line-navi-comand-led-360-diesel-schwarz-fef65787-649f-4de3-bee2-8285f418ed2f;5.0;2016.0;Schwarz;4 (Grün);Automatik;1950.0;Kombi;216000.0;Diesel (Rußpartikelfilter);194.0;Mercedes-Benz;E 220;22999.0;Euro 6;4.0
mercedes-benz-c-280-4-matic-elegance-limousine-automatik-klima-benzin-schwarz-0bcd7cd0-5caf-4342-b9a0-5e7725661433;5.0;2006.0;Schwarz;Keine;Automatik;2997.0;Limousine;146000.0;Super 95;231.0;Mercedes-Benz;C 280;5800.0;Keine;4.0
volkswagen-polo-1-2-trendline-klima-60ps-5-trg-benziner-benzin-weiss-f07bb51a-3ffa-48e1-94e7-82b443ccb6cd;5.0;2009.0;Weiß;4 (Grün);Schaltgetriebe;1198.0;Limousine;156000.0;Super 95;60.0;Volkswagen;Polo;3800.0;Euro 5;4.0
mini-cooper-clubman-cooper-panorama-shz-gshd-17-alu-benzin-schwarz-4720e193-e763-4971-9c26-2037eb46069b;4.0;2009.0;Schwarz;Keine;Schaltgetriebe;1598.0;Kombi;100000.0;Super 95;120.0;MINI;Cooper Clubman;6900.0;Keine;4.0
seat-altea-xl-stylance-style-scheckheft-tuev-neu-benzin-schwarz-c6ba91b0-b8d0-4e35-a245-edda7afe8d95;5.0;2012.0;Schwarz;4 (Grün);Schaltgetriebe;1390.0;Van/Kleinbus;119169.0;Super 95;125.0;SEAT;Altea;7400.0;Euro 5;4.0
citroen-ds3-sochic-1-6-sport-design-paket-klima-99tkm-benzin-rot-d977e806-aa12-48d8-86de-8e50f718f36d;5.0;2012.0;Rot;4 (Grün);Schaltgetriebe;1598.0;Kleinwagen;99000.0;Super 95;120.0;Citroen;DS3;4490.0;Euro 5;2.0
bmw-120-d-aut-klimaauto-tempo-pdc-bi-xe-sitzhzg-diesel-rot-90b7a807-8991-47a8-8840-314bbc4c1488;5.0;2006.0;Rot;4 (Grün);Automatik;1995.0;Limousine;225165.0;Diesel;163.0;BMW;120;3999.0;Euro 4;4.0
mercedes-benz-c-200-cdi-blueefficiency-c-klasse-lim-bm-204-diesel-schwarz-84bf522c-5493-4513-a512-a820e35085fa;5.0;2011.0;Schwarz;4 (Grün);Schaltgetriebe;2143.0;Limousine;178900.0;Diesel (Rußpartikelfilter);136.0;Mercedes-Benz;C 200;7930.0;Euro 5;4.0
dacia-sandero-stepway-zahnriemen-kupplung-neu-benzin-rot-689b061f-53f0-4421-b523-891c3a0120ec;5.0;2010.0;Rot;4 (Grün);Schaltgetriebe;1598.0;SUV/Geländewagen/Pickup;80400.0;Super 95;87.0;Dacia;Sandero;3800.0;Euro 4;4.0
volkswagen-golf-vi-comfortline-glasschiebedach-einpakhilfe-benzin-grau-d1383b51-f09c-4c3c-9996-c3b1d7c2a650;5.0;2009.0;Grau;Keine;Schaltgetriebe;1390.0;Limousine;67500.0;Super 95;122.0;Volkswagen;Golf;6600.0;Keine;2.0
bmw-z4-2-5i-roadster-e85-sport-leder-lenkrad-klima-benzin-grau-53ad53d2-47de-433e-8f7d-ffc9e47a195d;2.0;2007.0;Grau;4 (Grün);Schaltgetriebe;2497.0;Cabrio;79000.0;Super 95 / Super Plus 98;177.0;BMW;Z4;13990.0;Euro 4;2.0
ford-edge-2-0-tdci-bi-turbo-4x4-sport-panoramadach-diesel-weiss-2f8f6388-b3ab-4a38-aaa5-30e8062d6666;5.0;2017.0;Weiß;4 (Grün);Automatik;1997.0;SUV/Geländewagen/Pickup;49828.0;Diesel;209.0;Ford;Edge;31890.0;Euro 6;5.0
volkswagen-golf-vii-1-2-tsi-bmt-cup-tempomat-sitzheizung-benzin-silber-5efae503-d2f1-4e4d-93d8-183b44611c52;5.0;2014.0;Silber;4 (Grün);Schaltgetriebe;1197.0;Limousine;47178.0;Super E10 95;86.0;Volkswagen;Golf;9990.0;Euro 6;5.0
opel-astra-j-st-1-7-cdti-design-edition-navi-pdc-v-h-diesel-grau-a2556077-3a8b-43b0-ba0d-0b593e235b37;5.0;2012.0;Grau;4 (Grün);Schaltgetriebe;1686.0;Kombi;101756.0;Diesel;125.0;Opel;Astra;6890.0;Euro 5;5.0
kia-niro-1-6-hybrid-vision-navi-sitz-lenkradheiz-benzin-weiss-723d9c8e-c101-4d17-b537-66d3459eb698;5.0;2017.0;Weiß;4 (Grün);Automatik;1580.0;SUV/Geländewagen/Pickup;30273.0;Super E10 95;141.0;Kia;Niro;17890.0;Euro 6;5.0
kia-ceed-cee-d-ceed-1-6-gdi-edition-7-einparkhilfe-alufelgen-benzin-schwarz-fb534e92-04be-4381-b459-bebe9936f6f6;5.0;2018.0;Schwarz;4 (Grün);Schaltgetriebe;1591.0;Limousine;24723.0;Super E10 95;135.0;Kia;Ceed / cee'd;13890.0;Euro 6;5.0
kia-sportage-1-6-gdi-dream-team-sitz-lenkradheiz-benzin-schwarz-81589831-19f6-419d-ba81-6fb9e92e21b1;5.0;2017.0;Schwarz;4 (Grün);Schaltgetriebe;1591.0;SUV/Geländewagen/Pickup;48113.0;Super E10 95;132.0;Kia;Sportage;15890.0;Euro 6;5.0
volvo-s40-2-4-momentum-benzin-grau-ed1029aa-4245-bc77-e053-0100007f373d;5.0;2005.0;Grau;4 (Grün);Schaltgetriebe;2435.0;Limousine;274000.0;Benzin;140.0;Volvo;S40;1555.0;Euro 4;4.0
volkswagen-golf-v-1-4-lim-schraegheck-trendline-benzin-blau-b81addcb-35b4-4bcd-ab63-27b5981e9172;0.0;2005.0;Blau;4 (Grün);Schaltgetriebe;1390.0;Limousine;145529.0;Super 95;75.0;Volkswagen;Golf;200.0;Euro 4;3.0
ford-mustang-2016-v6-3-7l-leder-autom-alu-19-carfax-benzin-blau-8a84ae89-f308-4d96-a304-95461633718b;4.0;2016.0;Blau;4 (Grün);Automatik;3720.0;Coupé;45917.0;Benzin;305.0;Ford;Mustang;26490.0;Euro 6;2.0
ford-mustang-2017-v6-3-7l-leder-autom-alu-carfax-benzin-rot-748da4a3-cebc-42f9-9c8b-ba001fddac5f;4.0;2017.0;Rot;4 (Grün);Automatik;3720.0;Coupé;52102.0;Benzin;305.0;Ford;Mustang;26490.0;Euro 6;2.0
mercedes-benz-a-180-cdi-automatik-klima-sitzhizng-tuev-06-2021-diesel-silber-fc1429c2-9957-4d51-bb31-354d253bd381;5.0;2006.0;Silber;4 (Grün);Automatik;1991.0;Limousine;252000.0;Diesel (Rußpartikelfilter);109.0;Mercedes-Benz;A 180;1699.0;Euro 4;2.0
opel-astra-h-twin-top-ab-89-1-hand-pdc-tempomat-benzin-schwarz-a098d688-cd47-49bf-ab2b-cb534590a707;4.0;2006.0;Schwarz;4 (Grün);Schaltgetriebe;1796.0;Cabrio;89900.0;Super 95;140.0;Opel;Astra;5990.0;Euro 4;2.0
mercedes-benz-v-250-v250d-l-amg-line-leder-grau-pano-standh-led-360-diesel-schwarz-9205538c-417e-4e08-a70d-717e7a80db95;7.0;2017.0;Schwarz;4 (Grün);Automatik;2143.0;Van/Kleinbus;40063.0;Diesel (Rußpartikelfilter);190.0;Mercedes-Benz;V 250;49990.0;Euro 6;4.0
ford-b-max-1-0-ecoboost-sync-edition-benzin-schwarz-355c29aa-d193-ef19-e053-0100007f2115;5.0;2014.0;Schwarz;Keine;Schaltgetriebe;998.0;Kombi;29300.0;Benzin;101.0;Ford;B-Max;10500.0;Euro 6;5.0
mercedes-benz-gl-350-cdi-4matic-grand-edition-designo-fond-diesel-schwarz-02ef12c2-b13f-4792-8566-6842234cb19b;5.0;2012.0;Schwarz;4 (Grün);Automatik;2987.0;SUV/Geländewagen/Pickup;124000.0;Diesel (Rußpartikelfilter);265.0;Mercedes-Benz;GL 350;27500.0;Euro 5;4.0
ford-s-max-2-2tdci-titanium-200ps-navi-xenon-leder-diesel-weiss-94611e6a-1050-4fc0-bf80-f5b9114b1c11;5.0;2011.0;Weiß;Keine;Automatik;2179.0;Van/Kleinbus;210000.0;Diesel;200.0;Ford;S-Max;7990.0;Keine;4.0
seat-leon-stylance-styleklimaautomatik-sitzheizung-benzin-schwarz-1b5ebf4f-364c-43b5-acc6-3dd9d23dd0d5;5.0;2005.0;Schwarz;4 (Grün);Schaltgetriebe;1984.0;Limousine;240000.0;Benzin;150.0;SEAT;Leon;1950.0;Euro 4;4.0
bmw-330-3er-dpf-touring-diesel-rot-c13029aa-2940-aa07-e053-0100007f90aa;5.0;2006.0;Rot;Keine;Schaltgetriebe;2993.0;Kombi;290000.0;Diesel (Rußpartikelfilter);231.0;BMW;330;4500.0;Euro 4;5.0
mercedes-benz-gls-400-d-4m-amg-massage-keyless-sitzkl-standh-diesel-schwarz-2577e110-a27c-4b02-9d36-1aada2e55b49;7.0;2020.0;Schwarz;Keine;Automatik;2925.0;SUV/Geländewagen/Pickup;2999.0;Diesel;330.0;Mercedes-Benz;GLS 400;103900.0;Keine;5.0
jeep-renegade-2-0-multijet-active-drive-low-limited-diesel-rot-37080adf-9aa6-4f11-a8e6-82488034c0fd;5.0;2015.0;Rot;4 (Grün);Automatik;1956.0;SUV/Geländewagen/Pickup;107900.0;Diesel (Rußpartikelfilter);140.0;Jeep;Renegade;14850.0;Euro 6;5.0
volkswagen-t6-multivan-highline-4mot-dsg-nav-led-sth-ahzv-acc-1-99-diesel-grau-d91a3404-60e5-4214-9803-14de963f8a8a;7.0;2019.0;Grau;4 (Grün);Automatik;1968.0;Van/Kleinbus;12427.0;Diesel (Rußpartikelfilter);150.0;Volkswagen;T6 Multivan;49890.0;Euro 6d-TEMP;5.0
renault-scenic-leder-navi-panorama-s-heft-gepfl-garantie-finanz-benzin-gold-1c320d40-34f5-4902-8561-19706d639883;5.0;2005.0;Gold;4 (Grün);Schaltgetriebe;1598.0;Van/Kleinbus;145000.0;Benzin;113.0;Renault;Scenic;4999.0;Euro 4;4.0
volkswagen-polo-benzin-grau-0714de69-ccb5-405b-b0c3-92034ad566db;0.0;2001.0;Grau;Keine;Schaltgetriebe;;Kleinwagen;215862.0;Benzin;50.0;Volkswagen;Polo;1100.0;Keine;0.0
volkswagen-t6-california-ocean-4mot-dsg-nav-led-sth-ahzv-acc-markise-1-99-diesel-grau-60a63a33-d024-4a06-a153-520c7563823f;4.0;2019.0;Grau;4 (Grün);Automatik;1968.0;Van/Kleinbus;29518.0;Diesel (Rußpartikelfilter);199.0;Volkswagen;T6 California;69890.0;Euro 6d-TEMP;4.0
volkswagen-t3-transporter-253-2b2-diesel-schwarz-69687c6e-db56-4611-a58e-9fec228b10ad;5.0;1988.0;Schwarz;Keine;Schaltgetriebe;1700.0;Kombi;201000.0;Diesel;57.0;Volkswagen;T3;4980.0;Euro 1;3.0
porsche-911-carrera-4s-cabriolet-benzin-schwarz-f4a2df89-f7a1-42c1-93e0-62df9709e13a;4.0;2012.0;Schwarz;Keine;Schaltgetriebe;3800.0;Cabrio;140000.0;Benzin;385.0;Porsche;911;13400.0;Euro 5;2.0
nissan-qashqai-n-way-panoramadach-reling-benzin-schwarz-d42b8c90-3e5c-4fec-9d6e-2f61418d1ec1;5.0;2019.0;Schwarz;4 (Grün);Schaltgetriebe;1332.0;SUV/Geländewagen/Pickup;15100.0;Normal/Benzin 91;140.0;Nissan;Qashqai;19750.0;Euro 6d-TEMP;5.0
skoda-octavia-kombi-1-5-tsi-led-navi-pdc-dab-shz-benzin-silber-b8e63866-0bc2-4306-8712-df0b6a02696f;5.0;2018.0;Silber;4 (Grün);Schaltgetriebe;1498.0;Kombi;26650.0;Normal/Benzin 91 (Rußpartikelfilter);150.0;Skoda;Octavia;19450.0;Euro 6;5.0
volkswagen-passat-variant-2-0-tdi-dsg-acc-navi-kamera-shz-parklenk-diesel-silber-5b74ffe1-499f-4056-be83-7d72255d7a2a;5.0;2019.0;Silber;4 (Grün);Automatik;1968.0;Kombi;48400.0;Diesel (Rußpartikelfilter);150.0;Volkswagen;Passat Variant;21950.0;Euro 6;5.0
seat-leon-kombi-tsi-17-zoll-navi-unfallfrei-gra-benzin-silber-cb1402e2-cf7b-4b01-a48f-81ee3b111ac5;5.0;2016.0;Silber;4 (Grün);Schaltgetriebe;1197.0;Kombi;57488.0;Super E10 95 (Rußpartikelfilter);86.0;SEAT;Leon;11950.0;Euro 6;5.0
kia-ceed-cee-d-ceed-top-spirit-1-0-t-gdi-73kw-eu6d-2020-benzin-silber-bedb892c-2bbe-4bc3-abeb-4d20892fbfb9;5.0;;Silber;4 (Grün);Schaltgetriebe;998.0;Limousine;;Super 95;99.0;Kia;Ceed / cee'd;17142.0;Euro 6d-TEMP;5.0
hyundai-tucson-adventure-1-6-crdi-85kw-diesel-weiss-1e401914-2547-40cd-a8cb-11ac567d6617;5.0;;Weiß;4 (Grün);Schaltgetriebe;1598.0;SUV/Geländewagen/Pickup;;Diesel (Rußpartikelfilter);116.0;Hyundai;Tucson;22590.0;Euro 6d-TEMP;5.0
seat-leon-sportstourer-st-fr-1-5-tsi-opf-96kw-2021-benzin-95ee1f3c-b332-4001-96b3-219f0f06dd44;5.0;;;4 (Grün);Schaltgetriebe;1498.0;Kombi;;Super 95;131.0;SEAT;Leon;19369.0;Euro 6d-TEMP;5.0
kia-ceed-sw-cee-d-sw-ceed-sportswagon-top-spirit-1-4-t-gdi-103kw-eu6d-2-benzin-schwarz-c0e10cdb-241c-4bc4-9138-614f238acbda;5.0;;Schwarz;4 (Grün);Schaltgetriebe;1368.0;Kombi;;Super 95;140.0;Kia;Ceed SW / cee'd SW;18660.0;Euro 6d-TEMP;5.0
skoda-superb-combi-ambition-1-4-tsi-dsg-phev-160kw-5-jahre-elektro-benzin-f447e95d-cd99-481a-b1c2-04aa28757f87;5.0;;;4 (Grün);Automatik;1395.0;Kombi;;Super 95;218.0;Skoda;Superb;30798.0;Euro 6d-TEMP;5.0
seat-leon-style-1-0-tsi-opf-81kw-2021-benzin-fe1555ca-65c1-45b9-9f84-6bcc144c8934;5.0;;;4 (Grün);Schaltgetriebe;999.0;Limousine;;Super 95;110.0;SEAT;Leon;16523.0;Euro 6d-TEMP;5.0
seat-leon-sportstourer-st-style-1-5-tsi-opf-96kw-2021-benzin-2cd2490d-dcab-4bc1-8539-f5f6c098b3a3;5.0;;;4 (Grün);Schaltgetriebe;1498.0;Kombi;;Super 95;131.0;SEAT;Leon;18414.0;Euro 6d-TEMP;5.0
hyundai-i30-prime-1-6-crdi-85kw-diesel-f50d52e9-01d5-42a2-a3f2-1da1b767c50c;5.0;;;4 (Grün);Schaltgetriebe;1598.0;Limousine;;Diesel (Rußpartikelfilter);116.0;Hyundai;i30;19973.0;Euro 6d-TEMP;5.0
audi-q3-basis-35-1-5-tfsi-110kw-2020-benzin-1f9526c0-f63b-4d59-b228-4a08a1de4fb5;5.0;;;4 (Grün);Schaltgetriebe;1498.0;SUV/Geländewagen/Pickup;;Super 95;150.0;Audi;Q3;26310.0;Euro 6d-TEMP;5.0
volkswagen-t-cross-style-1-0-tsi-opf-dsg-81kw-2021-benzin-8e33d060-9e48-448e-87ec-747d50436f43;5.0;;;4 (Grün);Automatik;999.0;SUV/Geländewagen/Pickup;;Super 95;110.0;Volkswagen;T-Cross;20461.0;Euro 6d-TEMP;5.0
seat-leon-reference-1-0-tsi-opf-66kw-2021-benzin-78bdcf9a-29fb-4786-9ccf-e1b419b2d2cb;5.0;;;4 (Grün);Schaltgetriebe;999.0;Limousine;;Super 95;90.0;SEAT;Leon;14992.0;Euro 6d-TEMP;5.0
citroen-berlingo-m-shine-1-2-puretech-130-eat8-2020-benzin-f7f4c8c3-9136-4147-861d-fe80a0b4f7a2;5.0;;;4 (Grün);Automatik;1199.0;Limousine;;Super 95;131.0;Citroen;Berlingo;21728.0;Euro 6d-TEMP;5.0
audi-q3-basis-35-1-5-tfsi-s-tronic-110kw-2020-benzin-23bee9e8-e8d3-4a87-9d19-899641f168b3;5.0;;;4 (Grün);Automatik;1498.0;SUV/Geländewagen/Pickup;;Super 95;150.0;Audi;Q3;28259.0;Euro 6d-TEMP;5.0
kia-sportage-dynamic-line-1-6-t-gdi-dct7-2021-benzin-schwarz-57b37b10-802d-4b11-80e8-919df3dff1d4;5.0;;Schwarz;4 (Grün);Automatik;1591.0;SUV/Geländewagen/Pickup;;Super 95;177.0;Kia;Sportage;23790.0;Euro 6d-TEMP;5.0
nissan-micra-visia-first-klima-benzin-schwarz-577169e2-c1fd-4f25-b9ee-54970ba9a752;5.0;2011.0;Schwarz;4 (Grün);Schaltgetriebe;1198.0;Limousine;113051.0;Normal/Benzin 91;80.0;Nissan;Micra;3300.0;Euro 5;5.0
hyundai-tucson-adventure-1-6-crdi-100kw-diesel-weiss-8c63109c-c1ee-4597-8b95-c5ebd0147ba2;5.0;;Weiß;4 (Grün);Schaltgetriebe;1598.0;SUV/Geländewagen/Pickup;;Diesel (Rußpartikelfilter);136.0;Hyundai;Tucson;24840.0;Euro 6d-TEMP;5.0
volkswagen-polo-1-2-tsi-dsg-cross-navi-xenon-pdc-shz-benzin-rot-6d54d60f-4c7b-4f27-98f1-da0586527f69;5.0;2016.0;Rot;4 (Grün);Automatik;1197.0;Limousine;38059.0;Normal/Benzin 91;110.0;Volkswagen;Polo;14650.0;Euro 6;5.0
volkswagen-up-1-0-move-up-asg-klima-cool-sound-shz-pdc-benzin-schwarz-1f6d3b37-37f2-40a3-9db0-644dd4d56914;4.0;2015.0;Schwarz;4 (Grün);Automatik;999.0;Limousine;24995.0;Normal/Benzin 91;60.0;Volkswagen;up!;8350.0;Euro 6;2.0
volkswagen-golf-vi-plus-comfortline-automatik-benzin-silber-3df3399f-4967-4f3e-ac2c-57023cb77cdd;5.0;2010.0;Silber;4 (Grün);Automatik;1390.0;Limousine;36983.0;Super 95;122.0;Volkswagen;Golf;9499.0;Euro 5;4.0
fiat-panda-0-9-lounge-twinair-autom-klima-shz-benzin-silber-958682c8-c2f0-4208-b4b5-74af8a54848e;4.0;2016.0;Silber;4 (Grün);Automatik;875.0;Limousine;46593.0;Normal/Benzin 91;86.0;Fiat;Panda;8550.0;Euro 6;5.0
volkswagen-caddy-2-0-tdi-kasten-ecoprofi-klima-pdc-heckfluegelt-diesel-weiss-8369724f-eea6-4cc8-9bbf-362c80962b7c;2.0;2017.0;Weiß;4 (Grün);Schaltgetriebe;1968.0;Transporter;55442.0;Diesel (Rußpartikelfilter);75.0;Volkswagen;Caddy;11990.0;Euro 6;4.0
volkswagen-caddy-kasten-2-0-tdi-ecoprofi-klima-telef-ahk-diesel-weiss-2c140d5c-dd81-4823-9a62-94cba48c9a1a;2.0;2017.0;Weiß;4 (Grün);Schaltgetriebe;1968.0;Transporter;37663.0;Diesel (Rußpartikelfilter);75.0;Volkswagen;Caddy;12890.0;Euro 6;4.0
skoda-kodiaq-tdi-150-dsg-sportline-led-nav-virtc-acc-diesel-grau-3cb2b745-fb57-49cf-a262-4100ed076a82;5.0;2020.0;Grau;Keine;Automatik;1968.0;SUV/Geländewagen/Pickup;10.0;Diesel (Rußpartikelfilter);150.0;Skoda;Kodiaq;34988.0;Euro 6d-TEMP;5.0
skoda-kodiaq-1-5-tsi-150-dsg-style-navi-led-shz-18-benzin-weiss-154d77c4-e133-4bea-ab1b-f9f64ac63ed0;5.0;2020.0;Weiß;Keine;Automatik;1498.0;SUV/Geländewagen/Pickup;10.0;Normal/Benzin 91 (Rußpartikelfilter);150.0;Skoda;Kodiaq;27220.0;Euro 6d-TEMP;5.0
seat-ateca-2-0-tdi-150-style-led-nav-fulll-parkas-diesel-schwarz-de35c67d-5502-4dcd-984d-2501d5297026;5.0;2020.0;Schwarz;Keine;Schaltgetriebe;1968.0;SUV/Geländewagen/Pickup;10.0;Diesel;150.0;SEAT;Ateca;24988.0;Euro 6d-TEMP;5.0
suzuki-swift-1-2-90-dualjet-klima-shz-kamera-s-s-dab-bt-benzin-blau-af146689-ef3f-42ba-a2eb-995197f037c0;5.0;2020.0;Blau;Keine;Automatik;1198.0;Kleinwagen;10.0;Normal/Benzin 91;90.0;Suzuki;Swift;14288.0;Euro 6d-TEMP;5.0
jeep-wrangler-unlim-2-0-270-rubicon-leder-led-nav-kam-benzin-grau-594d315e-c6f5-47a3-ae6f-12258a35eb5c;4.0;;Grau;Keine;Automatik;1995.0;SUV/Geländewagen/Pickup;10.0;Normal/Benzin 91;271.0;Jeep;Wrangler;43988.0;Euro 6d-TEMP;4.0
skoda-kodiaq-1-5-tsi-dsg-sportline-7-s-led-nav-virtc-benzin-weiss-702cce30-d616-40e7-aad4-5ed486231673;7.0;2020.0;Weiß;Keine;Automatik;1498.0;SUV/Geländewagen/Pickup;10.0;Normal/Benzin 91 (Rußpartikelfilter);150.0;Skoda;Kodiaq;32988.0;Euro 6d-TEMP;5.0
volkswagen-touran-2-0-tdi-115-dsg-plus-klima-pdc-shz-diesel-schwarz-3d2837b4-fe56-49fe-8ae0-d0a6b3fa3842;5.0;2020.0;Schwarz;Keine;Automatik;1968.0;Van/Kleinbus;10.0;Diesel (Rußpartikelfilter);116.0;Volkswagen;Touran;26138.0;Euro 6d-TEMP;5.0
skoda-karoq-1-5-tsi-150-style-led-smli-pdc-shz-sunset-benzin-weiss-48a595b6-3976-4eeb-8f56-df6423667bad;5.0;;Weiß;Keine;Schaltgetriebe;1498.0;SUV/Geländewagen/Pickup;;Normal/Benzin 91;150.0;Skoda;Karoq;22988.0;Euro 6d-TEMP;5.0
nissan-navara-dc-2-3-dci-190-aut-awd-tekna-schiebed-led-diesel-silber-e56c89ed-7b44-4f0e-b006-5ac4c8860c88;5.0;;Silber;Keine;Automatik;2299.0;SUV/Geländewagen/Pickup;10.0;Diesel;190.0;Nissan;Navara;33988.0;Euro 6d-TEMP;4.0
fiat-doblo-kombi-maxi-1-6-m-jet-hft-pdc-temp-klima-diesel-weiss-ff2a3972-f160-4b2d-be24-9ccf7ab2d3dc;0.0;2020.0;Weiß;Keine;Schaltgetriebe;1598.0;Van/Kleinbus;10.0;Diesel (Rußpartikelfilter);105.0;Fiat;Doblo;16788.0;Euro 6d-TEMP;5.0
volkswagen-t6-transporter-t6-kasten-transporter-2-0-tdi-l2h1-3t-pdc-t6-1-diesel-weiss-249da1f9-2b71-4663-8d05-73e6a3d1eeea;3.0;;Weiß;4 (Grün);Schaltgetriebe;1968.0;Van/Kleinbus;10.0;Diesel (Rußpartikelfilter);150.0;Volkswagen;T6 Transporter;26653.0;Euro 6d-TEMP;4.0
volkswagen-t6-transporter-t6-kasten-2-0-tdi-pritsche-l2-tempom-klima-t6-1-diesel-weiss-82f29570-aa61-481d-826f-5a7f8b91c400;3.0;;Weiß;4 (Grün);Schaltgetriebe;1968.0;;10.0;Diesel (Rußpartikelfilter);110.0;Volkswagen;T6 Transporter;24488.0;Euro 6d-TEMP;2.0
jeep-grand-cherokee-srt-panorama-carbon-harmankard-benzin-schwarz-c75ca29c-2e3c-40c1-98f0-6b57d4aac5f8;5.0;2015.0;Schwarz;4 (Grün);Automatik;6417.0;SUV/Geländewagen/Pickup;96191.0;Super Plus E10 98;468.0;Jeep;Grand Cherokee;33900.0;Keine;4.0
peugeot-508-1-6-puretech-180-aut-gt-line-led-nav-keyl-benzin-silber-ce7e27ea-0339-4fee-93b6-257d86e02799;5.0;2020.0;Silber;Keine;Automatik;1598.0;Limousine;10.0;Normal/Benzin 91 (Rußpartikelfilter);181.0;Peugeot;508;26988.0;Euro 6d-TEMP;5.0
seat-ateca-1-5-tsi-150-led-nav-acc-kam-shz-drivep-benzin-weiss-92a93da5-1092-4c81-917d-8bbd7b0eb0c9;5.0;2020.0;Weiß;Keine;Schaltgetriebe;1498.0;SUV/Geländewagen/Pickup;10.0;Normal/Benzin 91 (Rußpartikelfilter);150.0;SEAT;Ateca;23661.0;Euro 6d-TEMP;5.0
volkswagen-touran-2-0-tdi-115-dsg-r-line-led-7sitz-navi-pdc-diesel-blau-0b0b2fc8-e79a-4fc6-a0d4-0e1c0c5b21d5;7.0;2020.0;Blau;Keine;Automatik;1968.0;Van/Kleinbus;10.0;Diesel (Rußpartikelfilter);116.0;Volkswagen;Touran;28188.0;Euro 6d-TEMP;5.0
volkswagen-t-cross-1-0-tsi-116-style-led-appc-acc-pdc-17z-benzin-grau-f408b811-7c9e-4943-9316-d9a44747bb13;5.0;;Grau;Keine;Schaltgetriebe;999.0;SUV/Geländewagen/Pickup;10.0;Normal/Benzin 91 (Rußpartikelfilter);116.0;Volkswagen;T-Cross;19848.0;Euro 6d-TEMP;5.0
volkswagen-t-cross-1-0-tsi-110-dsg-life-nav-pdc-16z-bss-benzin-schwarz-118826a1-f5bd-4ea9-81af-4dd72b022fbf;5.0;;Schwarz;Keine;Automatik;999.0;SUV/Geländewagen/Pickup;10.0;Normal/Benzin 91 (Rußpartikelfilter);116.0;Volkswagen;T-Cross;20395.0;Euro 6d-TEMP;5.0
skoda-superb-combi-2-0-tsi-190-dsg-style-led-nav-suns-benzin-weiss-5b8cd2bb-8e0e-4106-a1f0-37d102200e9c;5.0;2020.0;Weiß;Keine;Automatik;1984.0;Kombi;10.0;Normal/Benzin 91 (Rußpartikelfilter);190.0;Skoda;Superb;29588.0;Euro 6d-TEMP;5.0
ford-puma-1-0-eb-125-st-line-led-virtco-nav-shz-pdc-benzin-weiss-edf6c450-35ab-4de6-b5a7-ff9ba4bf2274;5.0;;Weiß;Keine;Schaltgetriebe;999.0;SUV/Geländewagen/Pickup;10.0;Normal/Benzin 91 (Rußpartikelfilter);125.0;Ford;Puma;19380.0;Euro 6d-TEMP;5.0
skoda-fabia-1-0-tsi-110-blackedit-nav-smli-shz-sunset-benzin-schwarz-ccb31424-a132-44ee-b9b5-0e8a73f68b47;5.0;2020.0;Schwarz;Keine;Schaltgetriebe;999.0;Kleinwagen;10.0;Normal/Benzin 91 (Rußpartikelfilter);110.0;Skoda;Fabia;15768.0;Euro 6d-TEMP;5.0
